"date","count","lat","long","train1","train2","train3","aspect_250m","bottom_salinity_mean_resample_250m","bpi_4000_20000_250m","bpi_500_5000_250m","chloro_a_mean_resample_250m","chloro_a_sd_resample_250m","depth_250m","distance_from_coast_250m","distance_to_rivers_250m","fishing_effort_mean_250m","fishing_effort_quantiles_250m","o2_bottom_mean_resample_250m","o2_bottom_sd_resample_250m","o2_surface_mean_resample_250m","o2_surface_sd_resample_250m","ph_mean_resample_250m","ph_sd_resample_250m","primary_productivity_mean_resample_250m","primary_productivity_sd_resample_250m","secchi_depth_mean_resample_250m","secchi_depth_sd_resample_250m","slope_250m","summer_bottomT_mean_resample_250m","summer_surfaceT_mean_resample_250m","surface_salinity_mean_resample_250m","wave_sig_height_mean_resample_250m","wave_sig_height_sd_resample_250m","winter_bottomT_mean_resample_250m","winter_surfaceT_mean_resample_250m","year_round_bottomT_mean_resample_250m","year_round_bottomT_sd_resample_250m","year_round_surfaceT_mean_resample_250m","year_round_surfaceT_sd_resample_250m"
2014-07-08,1,59.54557,24.94076,0,1,1,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-07-13,1,59.45085,24.78739,0,1,0,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2014-07-14,1,59.53778,24.6897,1,1,1,252,7.20202589035034,-14,-1,1.49460399150848,1.1864424943924,46,10266,22036,4,9,276.380432128906,40.2277755737305,357.176818847656,47.7212409973145,8.23671340942383,0.0467489957809448,2510.6435546875,1965.75085449219,8.70849227905273,1.53910613059998,0.960362315177917,4.25128555297852,12.5214614868164,5.53274965286255,0.412156015634537,0.0374050922691822,4.90319919586182,2.79230713844299,5.13262224197388,1.72509491443634,8.40496635437012,5.96704053878784
2014-07-17,1,59.54557,24.94076,1,1,0,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-08-04,0,59.45085,24.78739,1,0,1,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2014-08-04,1,59.53778,24.6897,1,0,1,252,7.20202589035034,-14,-1,1.49460399150848,1.1864424943924,46,10266,22036,4,9,276.380432128906,40.2277755737305,357.176818847656,47.7212409973145,8.23671340942383,0.0467489957809448,2510.6435546875,1965.75085449219,8.70849227905273,1.53910613059998,0.960362315177917,4.25128555297852,12.5214614868164,5.53274965286255,0.412156015634537,0.0374050922691822,4.90319919586182,2.79230713844299,5.13262224197388,1.72509491443634,8.40496635437012,5.96704053878784
2014-08-04,1,59.54557,24.94076,0,1,1,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-08-07,1,58.06548,23.95175,1,1,1,135,5.45439338684082,4,-1,1.94462430477142,1.11770796775818,11,7005,62651,0,1,362.470977783203,55.430492401123,359.896331787109,57.0170936584473,8.25656318664551,0.0470123030245304,3994.62036132812,2777.12451171875,7.75330209732056,1.28819346427917,0.121542520821095,12.4510736465454,14.1798276901245,5.40401077270508,0.676126062870026,0.0658528432250023,1.72425818443298,1.64140975475311,8.22815990447998,6.20241117477417,8.68919277191162,6.67266702651978
2014-08-07,0,58.2175,24.31037,1,1,1,45,5.18472146987915,-2,-1,2.51381134986877,1.50256109237671,10,12905,26839,0,1,363.444763183594,63.9362831115723,365.859924316406,68.6115951538086,8.34767532348633,0.081726036965847,4622.60546875,3929.93310546875,7.06221914291382,1.4441374540329,0.0405142270028591,13.5224294662476,15.4854221343994,4.92700862884521,0.363142549991608,0.0396462753415108,0.870379269123077,0.656723320484161,8.18367671966553,6.66681861877441,8.59282207489014,7.24645853042603
2014-08-07,0,58.23335,24.44827,1,1,1,135,4.83682298660278,2,0,2.94820237159729,2.09205651283264,5,3237,17187,0,1,367.036865234375,67.9613494873047,368.518249511719,71.8999404907227,8.376540184021,0.0872633308172226,5942.90576171875,5754.89208984375,6.74797773361206,1.46176028251648,0.162056505680084,15.4045848846436,16.0640106201172,4.66013765335083,0.276178240776062,0.0332170464098454,0.693263649940491,0.570532500743866,8.56808853149414,7.14220094680786,8.66121196746826,7.38559293746948
2014-08-07,1,58.26775,24.3144,1,1,0,315,5.09248161315918,0,0,2.60302305221558,1.62964308261871,7,5298,29926,0,1,366.262115478516,66.6653213500977,367.611633300781,71.7889099121094,8.35391807556152,0.0903730317950249,5076.75244140625,4798.685546875,6.96527051925659,1.53616607189178,0.0405142270028591,14.8759469985962,15.902364730835,4.85812950134277,0.287715584039688,0.0297703798860312,0.696118295192719,0.582994520664215,8.45954036712646,7.00744199752808,8.64474010467529,7.35281419754028
2014-08-07,1,58.33822,24.4197,1,1,1,270,4.72716951370239,0,0,3.59999203681946,2.79911804199219,5,10177,11119,0,1,369.618835449219,68.854362487793,370.181579589844,70.1452713012695,8.43231773376465,0.0875071585178375,7368.32763671875,7088.79345703125,6.26418018341064,1.8584395647049,2.48480837389805e-17,16.0610637664795,16.4239673614502,4.39508295059204,0.239140585064888,0.0261770412325859,0.539854466915131,0.417349874973297,8.67439460754395,7.35616302490234,8.66059112548828,7.56278944015503
2014-08-12,0,59.40733,27.78455,1,1,1,206,4.34756803512573,8,0,2.02827286720276,1.97447919845581,8,1875,21625,0,1,361.834503173828,54.3059272766113,365.865325927734,57.3285675048828,8.4477071762085,0.0784482583403587,3978.34033203125,3326.6416015625,7.25824165344238,1.63826370239258,0.12811703979969,11.2082138061523,13.8718767166138,3.7492516040802,0.309355884790421,0.0256401430815458,1.79148042201996,1.30632317066193,7.64018869400024,5.85803174972534,8.21288967132568,6.59858655929565
2014-08-12,1,59.4754,28.007,0,0,1,108,4.3099570274353,4,-1,1.71288025379181,1.51875019073486,13,3712,5090,0,1,356.852752685547,57.5325126647949,366.810028076172,58.5814628601074,8.62674331665039,0.0845782831311226,4746.31103515625,4066.41528320312,6.39992666244507,1.33092224597931,0.0905925035476685,10.659571647644,14.9615440368652,2.55079126358032,0.356220424175262,0.0367615669965744,1.93577766418457,0.953609824180603,7.53302192687988,5.72384023666382,8.47289085388184,6.88138675689697
2014-08-25,0,58.06723,23.95323,1,1,1,90,5.45220279693604,4,-1,1.94757997989655,1.11930167675018,11,6755,62401,0,1,362.454925537109,55.4880905151367,359.927062988281,57.0378456115723,8.25642204284668,0.04708481580019,3996.88500976562,2775.97509765625,7.7524151802063,1.28859865665436,0.114591404795647,12.5355310440063,14.1890048980713,5.40459012985229,0.672202587127686,0.065535694360733,1.71192443370819,1.63428628444672,8.24798774719238,6.22720527648926,8.68892097473145,6.67554044723511
2014-08-25,0,58.2193,24.30915,0,1,1,270,5.18370485305786,-2,-1,2.51239895820618,1.50047290325165,10,12801,26943,0,1,363.444152832031,63.981014251709,365.877960205078,68.6603088378906,8.34783363342285,0.0818914696574211,4622.978515625,3945.3681640625,7.06202220916748,1.44531118869781,4.96961674779611e-17,13.5373077392578,15.4924278259277,4.92608118057251,0.36205780506134,0.0396068878471851,0.868154287338257,0.655536830425262,8.18702125549316,6.66975355148315,8.59386920928955,7.2482328414917
2014-08-25,1,58.26743,24.31837,1,1,1,45,5.09090042114258,0,0,2.60314464569092,1.62963891029358,7,5798,29426,0,1,366.191619873047,66.4621276855469,367.569091796875,71.7334976196289,8.35622978210449,0.0898644477128983,5041.783203125,4733.88818359375,6.95717573165894,1.5355738401413,0.0405142270028591,14.7896366119385,15.8670463562012,4.84984254837036,0.291235446929932,0.030116181820631,0.690150380134583,0.572971999645233,8.43814086914062,6.98931741714478,8.6333065032959,7.35021829605103
2014-08-25,0,58.33972,24.41972,1,1,1,270,4.71906709671021,0,0,3.60455107688904,2.80300188064575,5,9927,10869,0,1,369.761535644531,68.9962615966797,370.171264648438,70.1006927490234,8.43258762359619,0.08769790828228,7382.4873046875,7097.97900390625,6.26068687438965,1.85952281951904,2.48480837389805e-17,16.0870971679688,16.4315605163574,4.39275360107422,0.237508237361908,0.0261144228279591,0.538332045078278,0.418777167797089,8.67794036865234,7.36464786529541,8.66215038299561,7.56408500671387
2014-08-25,1,59.45085,24.78739,1,0,1,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2014-08-25,1,59.53778,24.6897,1,0,1,252,7.20202589035034,-14,-1,1.49460399150848,1.1864424943924,46,10266,22036,4,9,276.380432128906,40.2277755737305,357.176818847656,47.7212409973145,8.23671340942383,0.0467489957809448,2510.6435546875,1965.75085449219,8.70849227905273,1.53910613059998,0.960362315177917,4.25128555297852,12.5214614868164,5.53274965286255,0.412156015634537,0.0374050922691822,4.90319919586182,2.79230713844299,5.13262224197388,1.72509491443634,8.40496635437012,5.96704053878784
2014-08-29,1,59.54557,24.94076,1,1,1,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-08-29,1,59.57973,25.68706,1,1,1,108,5.26374673843384,11,3,1.54822039604187,1.3478991985321,7,1591,3298,0,1,361.717590332031,45.2511596679688,360.494232177734,47.7175788879395,8.26274013519287,0.0495366230607033,2056.19482421875,1669.4287109375,8.53535842895508,1.58009076118469,0.0905925035476685,10.8095779418945,12.7486028671265,5.14844465255737,0.220648318529129,0.0189792662858963,2.40741205215454,2.20985269546509,7.62427759170532,5.41743183135986,8.11069965362549,6.00627279281616
2014-08-29,1,59.58188,25.66864,1,0,1,110,5.39824104309082,9,0,1.51864218711853,1.32659161090851,13,3255,5090,0,1,358.464874267578,42.569637298584,360.021820068359,47.575740814209,8.26371097564697,0.0490383468568325,2026.59008789062,1643.01550292969,8.55399227142334,1.56952118873596,0.489523440599442,9.38310813903809,12.7007036209106,5.13651180267334,0.228411227464676,0.018362645059824,2.79309558868408,2.34447169303894,7.23205709457397,4.91215944290161,8.14860725402832,5.97742033004761
2014-08-29,1,59.60197,25.63075,1,1,0,95,6.12102842330933,-4,-17,1.43234074115753,1.25297605991364,50,2902,10169,0,6,326.913818359375,33.5972595214844,359.566986083984,47.7558746337891,8.26894092559814,0.0479882583022118,1977.87121582031,1629.54772949219,8.58192539215088,1.52977383136749,0.316423058509827,4.62334156036377,12.5114660263062,5.07783079147339,0.302571415901184,0.0213306397199631,4.42723321914673,2.61828923225403,5.53426361083984,2.63200616836548,8.22773838043213,5.93655204772949
2014-09-02,0,55.31167,20.95667,1,1,1,105,6.92644882202148,3,0,2.09955263137817,1.03308498859406,14,2384,36058,0,1,343.471008300781,47.6088752746582,343.713958740234,47.1910705566406,8.14462184906006,0.0509181208908558,5108.98046875,3824.7490234375,8.03952407836914,1.33451581001282,0.326632648706436,12.4964218139648,13.9943227767944,6.86883974075317,0.811771988868713,0.0919865891337395,3.54940009117126,3.490473985672,9.3059253692627,5.62902545928955,9.76689720153809,6.01132583618164
2014-09-02,0,55.55833,21.07833,1,1,1,96,6.93178796768188,5,2,2.50337076187134,1.28538930416107,13,2427,22397,0,3,343.951507568359,48.9838829040527,345.438537597656,47.8312721252441,8.18277168273926,0.0710599794983864,6899.48486328125,5447.3837890625,7.68341398239136,1.47955882549286,0.25941589474678,12.4360446929932,14.6298055648804,6.66715431213379,0.748674094676971,0.096753366291523,3.46664094924927,3.27297210693359,9.28609085083008,5.67815732955933,9.92464733123779,6.20717859268188
2014-09-08,0,58.06583,23.95012,0,1,0,206,5.45820426940918,4,-1,1.94039130210876,1.11433148384094,11,7109,62755,0,1,362.566192626953,55.3313789367676,359.894989013672,56.9783363342285,8.25632572174072,0.0469125546514988,3988.75927734375,2771.61303710938,7.7571005821228,1.28704226016998,0.12811703979969,12.3579053878784,14.164587020874,5.40587329864502,0.679758727550507,0.0661903619766235,1.73490428924561,1.6479309797287,8.20338153839111,6.17757606506348,8.68698406219482,6.66846036911011
2014-09-08,0,58.21412,24.30798,1,1,1,90,5.19358539581299,-2,-2,2.50940990447998,1.50433146953583,11,13155,26779,0,1,363.424163818359,63.7517204284668,365.752685546875,68.4262924194336,8.34594821929932,0.0813530683517456,4614.6220703125,3897.62719726562,7.0732889175415,1.44076859951019,9.93923349559222e-17,13.4603471755981,15.4629459381104,4.93640899658203,0.366333425045013,0.0396787896752357,0.884666085243225,0.669029891490936,8.17233467102051,6.65056371688843,8.59304809570312,7.23713874816895
2014-09-08,1,58.2491,24.44892,0,1,1,90,4.83449649810791,0,-1,2.95097398757935,2.03105807304382,6,2375,15737,0,1,366.894683837891,68.0688018798828,368.568542480469,72.0171508789062,8.3853645324707,0.0868279114365578,6022.29052734375,6072.5615234375,6.69729089736938,1.48603498935699,4.96961674779611e-17,15.4438695907593,16.2048854827881,4.59965658187866,0.273427754640579,0.0318918861448765,0.672060489654541,0.52748429775238,8.56822395324707,7.16211700439453,8.6725378036499,7.44066286087036
2014-09-08,1,58.26667,24.3162,1,1,1,90,5.09050464630127,0,0,2.60469388961792,1.63071298599243,7,5548,29676,0,1,366.202453613281,66.6064529418945,367.599517822266,71.762077331543,8.3551549911499,0.0901138782501221,5062.54345703125,4772.55517578125,6.96008348464966,1.53596746921539,2.48480837389805e-17,14.8380727767944,15.8866777420044,4.85338830947876,0.289475530385971,0.0299432817846537,0.694918930530548,0.578021705150604,8.45065689086914,6.99933624267578,8.6392707824707,7.35204029083252
2014-09-08,1,58.33837,24.4162,1,1,1,270,4.74593877792358,0,0,3.5180184841156,2.69513487815857,5,10195,11326,0,1,369.510406494141,69.1053161621094,370.01806640625,70.5333404541016,8.42774295806885,0.0882956981658936,7070.80078125,6784.51171875,6.30356168746948,1.83580315113068,2.48480837389805e-17,16.0578594207764,16.4226322174072,4.41784477233887,0.239009544253349,0.025951350107789,0.540309846401215,0.416867911815643,8.67279434204102,7.35503101348877,8.66011905670166,7.56235837936401
2014-09-09,0,59.4754,28.007,1,1,1,108,4.3099570274353,4,-1,1.71288025379181,1.51875019073486,13,3712,5090,0,1,356.852752685547,57.5325126647949,366.810028076172,58.5814628601074,8.62674331665039,0.0845782831311226,4746.31103515625,4066.41528320312,6.39992666244507,1.33092224597931,0.0905925035476685,10.659571647644,14.9615440368652,2.55079126358032,0.356220424175262,0.0367615669965744,1.93577766418457,0.953609824180603,7.53302192687988,5.72384023666382,8.47289085388184,6.88138675689697
2014-09-15,0,59.51332,25.3509,1,1,1,111,5.57217597961426,15,3,1.52087414264679,1.30658733844757,6,1737,12962,0,1,352.058959960938,40.1038932800293,359.670440673828,47.87646484375,8.26584148406982,0.0479657985270023,2136.6484375,1730.39440917969,8.5241756439209,1.55000913143158,0.308544218540192,7.77262449264526,12.5132274627686,5.12731742858887,0.261524528264999,0.0195416547358036,3.47834897041321,2.43064832687378,6.91987276077271,4.4199070930481,8.18510150909424,5.95402908325195
2014-09-15,0,59.51376,25.34276,1,1,1,153,5.55303049087524,15,0,1.52304470539093,1.30892336368561,10,2737,13962,0,1,352.808349609375,40.3197441101074,359.633514404297,47.828540802002,8.2657299041748,0.0479330793023109,2146.67529296875,1737.38244628906,8.52479839324951,1.55115616321564,0.12811703979969,7.90611743927002,12.5058717727661,5.12966060638428,0.26170751452446,0.0191825125366449,3.42952442169189,2.44039511680603,6.9557089805603,4.47768831253052,8.18405628204346,5.94765615463257
2014-09-16,1,59.45085,24.78739,1,1,1,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2014-09-16,0,59.53778,24.6897,1,1,0,252,7.20202589035034,-14,-1,1.49460399150848,1.1864424943924,46,10266,22036,4,9,276.380432128906,40.2277755737305,357.176818847656,47.7212409973145,8.23671340942383,0.0467489957809448,2510.6435546875,1965.75085449219,8.70849227905273,1.53910613059998,0.960362315177917,4.25128555297852,12.5214614868164,5.53274965286255,0.412156015634537,0.0374050922691822,4.90319919586182,2.79230713844299,5.13262224197388,1.72509491443634,8.40496635437012,5.96704053878784
2014-09-16,1,59.54557,24.94076,0,1,1,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-10-02,0,59.45085,24.78739,1,1,1,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2014-10-02,0,59.53778,24.6897,0,1,1,252,7.20202589035034,-14,-1,1.49460399150848,1.1864424943924,46,10266,22036,4,9,276.380432128906,40.2277755737305,357.176818847656,47.7212409973145,8.23671340942383,0.0467489957809448,2510.6435546875,1965.75085449219,8.70849227905273,1.53910613059998,0.960362315177917,4.25128555297852,12.5214614868164,5.53274965286255,0.412156015634537,0.0374050922691822,4.90319919586182,2.79230713844299,5.13262224197388,1.72509491443634,8.40496635437012,5.96704053878784
2014-10-02,1,59.54557,24.94076,1,1,1,59,7.12689638137817,1,-16,1.43576109409332,1.1977401971817,56,5237,19040,0,2,271.143402099609,37.8540458679199,358.803588867188,48.1361198425293,8.25935363769531,0.0468866042792797,2300.40551757812,1881.44079589844,8.63984394073486,1.52393245697021,1.29686689376831,4.22074031829834,12.4275808334351,5.2289891242981,0.325283199548721,0.0197613835334778,5.21161079406738,2.80569458007812,5.25830507278442,1.80280864238739,8.35039234161377,5.94959115982056
2014-10-09,0,54.843,18.344,1,1,1,225,7.52309989929199,4,-3,1.86233401298523,0.913245439529419,15,1737,7919,0,3,338.906982421875,38.6269493103027,339.601013183594,40.0309410095215,8.11958980560303,0.0478989966213703,4594.37060546875,3322.7373046875,8.58884048461914,1.34967195987701,0.121542520821095,11.7956113815308,13.6389379501343,7.4576301574707,0.791546761989594,0.0529505051672459,4.25682258605957,4.21737194061279,8.8747501373291,4.69938850402832,9.67902755737305,5.45033931732178
2014-10-10,0,54.675,17.03,1,0,1,110,7.51654052734375,5,3,2.42475581169128,1.41418707370758,10,2298,6187,0,1,338.286773681641,46.315299987793,340.542449951172,44.6067008972168,8.13451766967773,0.0728906914591789,5682.23095703125,4415.01220703125,7.93185424804688,1.66241800785065,0.489523440599442,12.9061965942383,14.0519046783447,7.46771669387817,0.725525677204132,0.0650284141302109,3.84557390213013,3.75889110565186,9.49909400939941,5.34922504425049,9.90946197509766,5.75158405303955
2014-10-10,0,54.797,18.419,1,1,1,215,7.53151845932007,4,6,1.79859507083893,0.89403510093689,1,177,14487,3,9,337.946990966797,37.4658012390137,338.314788818359,38.8820037841797,8.11768245697021,0.0463340356945992,4488.1064453125,3291.22387695312,8.71345710754395,1.35573124885559,0.246436953544617,11.8432645797729,13.5235080718994,7.46720314025879,0.618631660938263,0.0294520482420921,4.32618999481201,4.29000377655029,8.83799839019775,4.640540599823,9.60633945465088,5.36630249023438
2014-10-10,0,54.8166,17.8305,1,0,1,164,7.4949107170105,9,6,2.09049963951111,1.02645134925842,3,375,10119,0,1,339.255126953125,43.7401504516602,341.702026367188,43.0429267883301,8.12375640869141,0.0572069138288498,4750.3740234375,3253.26831054688,8.27946853637695,1.38248324394226,0.326632648706436,12.3333396911621,13.8168802261353,7.45375537872314,0.724427163600922,0.056833416223526,3.87152528762817,3.79485416412354,9.14274787902832,5.11874198913574,9.73036575317383,5.64574813842773
2014-10-13,0,54.567,18.683,0,0,0,225,8.09049701690674,-8,0,2.75513005256653,1.65958714485168,35,14301,22508,0,3,304.072662353516,31.8164329528809,339.984039306641,42.7926063537598,8.14082431793213,0.0622674748301506,7075.11181640625,5321.42626953125,7.65238809585571,1.80573749542236,0.202570334076881,7.15795564651489,15.3292856216431,6.95955944061279,0.382325172424316,0.0164274722337723,5.33968925476074,4.30243492126465,6.6307578086853,2.08426761627197,10.5758390426636,6.095139503479
2014-10-13,0,54.72,18.646,1,1,1,201,7.49167203903198,15,3,2.08008122444153,1.08934283256531,5,875,24026,0,6,336.419830322266,36.1267585754395,338.523193359375,40.103401184082,8.12243556976318,0.0460992865264416,5392.126953125,4078.29565429688,8.43523693084717,1.44108545780182,0.308544218540192,11.4282207489014,14.0799980163574,7.32604360580444,0.546388387680054,0.0260283779352903,4.43449211120605,4.32388114929199,8.66368865966797,4.37169313430786,9.91048431396484,5.57651519775391
2014-10-15,0,54.7191,18.4842,1,1,1,90,6.99572324752808,5,0,5.39480495452881,3.58835077285767,2,4462,11048,0,6,343.638977050781,52.5848388671875,343.662384033203,52.5968818664551,8.15803337097168,0.0987179651856422,12125.6025390625,9153.5361328125,6.15057229995728,2.20930242538452,0,16.7835903167725,16.7948226928711,6.99222707748413,0.297749906778336,0.0149928536266088,2.4264087677002,2.41747641563416,10.2749118804932,6.78430032730103,10.2761754989624,6.79333782196045
2014-10-17,0,54.41591,19.49583,0,1,0,153,7.09928750991821,16,5,4.08976745605469,3.67951488494873,12,2195,25240,0,3,332.961151123047,43.2880477905273,343.852478027344,38.0504951477051,7.98130416870117,0.182451069355011,13091.7080078125,13264.7822265625,6.98095035552979,2.18076944351196,0.256232798099518,11.282205581665,15.2367115020752,5.91324138641357,0.561003923416138,0.0527320727705956,5.09328842163086,4.4088830947876,9.11882591247559,4.60761404037476,10.515754699707,5.88963842391968
2014-10-20,0,54.5737,16.7038,1,1,1,180,7.52543878555298,8,3,2.67892813682556,1.65100109577179,5,875,6176,0,1,338.555297851562,46.1693992614746,340.073913574219,44.5427131652832,8.13889980316162,0.0776561722159386,6746.24267578125,5378.79345703125,7.75647163391113,1.75975215435028,0.229181900620461,13.1973924636841,14.035083770752,7.48495292663574,0.680871784687042,0.055013470351696,3.84964084625244,3.78340864181519,9.62302207946777,5.39638042449951,9.917067527771,5.69489908218384
2014-10-20,0,54.78467,9.96783,1,1,0,198,20.6922016143799,0,6,1.33938670158386,0.255778014659882,10,2341,19987,0,3,263.560821533203,72.414794921875,314.988647460938,40.966854095459,8.10990333557129,0.0485829599201679,2614.86157226562,1336.37841796875,11.4294939041138,0.907078325748444,0.5435391664505,10.1482152938843,15.2740678787231,16.6489505767822,0.32174077630043,0.0227290466427803,5.83333873748779,4.44099998474121,9.37526988983154,4.17841196060181,10.6875820159912,5.68221616744995
2014-10-20,0,54.78583,9.9715,1,1,1,196,20.6983509063721,0,4,1.34129726886749,0.25664210319519,13,2695,20340,0,5,263.368194580078,72.4517974853516,315.005798339844,40.9649543762207,8.10984802246094,0.0484740734100342,2623.1640625,1340.59313964844,11.4239444732666,0.909872829914093,0.507628619670868,10.1466579437256,15.2771511077881,16.6372146606445,0.324861288070679,0.0229303892701864,5.84052038192749,4.44237327575684,9.3771448135376,4.17692184448242,10.6889400482178,5.68295383453369
2014-10-20,0,54.78917,9.9845,0,1,1,209,20.7277793884277,-3,-2,1.35607814788818,0.263212144374847,22,4066,21712,1,8,262.654937744141,72.3240814208984,315.10986328125,40.9562110900879,8.10947895050049,0.0476429499685764,2687.66015625,1372.6904296875,11.3818216323853,0.931746423244476,0.294945478439331,10.1495990753174,15.2962799072266,16.5542907714844,0.34509414434433,0.0245081037282944,5.88378190994263,4.45472478866577,9.39342498779297,4.17098379135132,10.6992864608765,5.68736886978149
2014-10-20,0,54.793,9.99617,1,1,1,210,20.6172618865967,-5,-7,1.35856235027313,0.26718533039093,27,5627,22980,4,9,265.490783691406,70.6921463012695,315.467254638672,40.8944778442383,8.10913372039795,0.0465475022792816,2696.19091796875,1379.07238769531,11.3635387420654,0.939492404460907,0.167043998837471,10.3059072494507,15.2729225158691,16.4553565979004,0.35979551076889,0.0251590646803379,5.84967851638794,4.45477390289307,9.45538902282715,4.21927881240845,10.6886520385742,5.68405771255493
2014-10-27,0,54.20367,11.223,1,0,1,270,19.5305500030518,0,-1,1.57534623146057,0.491051733493805,20,14625,16954,0,6,267.147125244141,71.5014038085938,326.550170898438,40.0749740600586,8.11637687683105,0.0407864674925804,3211.37036132812,1410.80627441406,10.164984703064,1.22429871559143,9.93923349559222e-17,10.7082567214966,15.0763454437256,12.3464326858521,0.500563502311707,0.0174719765782356,5.73564529418945,4.20687627792358,9.62875938415527,4.23345708847046,10.4739379882812,5.66825342178345
2014-10-27,0,54.275,11.37167,1,1,0,270,20.4239711761475,0,0,1.55164003372192,0.502015888690948,21,27369,34283,2,9,271.227325439453,69.6147613525391,327.217620849609,39.8917045593262,8.11414241790771,0.0403225384652615,3088.34204101562,1334.111328125,10.1678400039673,1.22200691699982,9.93923349559222e-17,10.4668169021606,14.9218215942383,12.0456438064575,0.57407557964325,0.0239092539995909,5.59134912490845,4.24549293518066,9.40242290496826,4.07096290588379,10.4237995147705,5.60188913345337
